Adduct,AllGroups,Analog:Adduct,Analog:Compound_Name,Analog:Compound_Source,Analog:Data_Collector,Analog:GNPSLibraryURL,Analog:IIN Best Ion=Library Adduct,Analog:INCHI,Analog:Instrument,Analog:Ion_Source,Analog:IonMode,Analog:Library_Class,Analog:MassDiff,Analog:MQScore,Analog:MZErrorPPM,Analog:PI,Analog:SharedPeaks,Analog:Smiles,Analog:SpectrumID,Analog:tags,Annotated Adduct Features ID,ATTRIBUTE_control,ATTRIBUTE_culture,ATTRIBUTE_media,ATTRIBUTE_number,ATTRIBUTE_sample,Best Ion,charge,ClassyFire#all classifications,ClassyFire#class,ClassyFire#class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#superclass,ClassyFire#superclass probability,cluster index,componentindex,Compound_Name,Compound_Source,Correlated Features Group ID,Data_Collector,DefaultGroups,featureId,G1,G2,G3,G4,G5,G6,GNPSGROUP:1,GNPSGROUP:1910,GNPSGROUP:19197,GNPSGROUP:2,GNPSGROUP:3,GNPSGROUP:7806,GNPSGROUP:A,GNPSGROUP:blank,GNPSGROUP:control,GNPSGROUP:N,GNPSGROUP:spentmedia,GNPSGROUP:U,GNPSLibraryURL,GNPSLinkout_Cluster,GNPSLinkout_Network,id,IIN Best Ion=Library Adduct,INCHI,Instrument,Ion_Source,IonMode,LE-197_1-U2,LE19-10_1-A1,LE19-10_1-A2,LE19-10_1-A3,LE19-10_1-N1,LE19-10_1-N2,LE19-10_1-N3,LE19-10_1-U1,LE19-10_1-U2,LE19-10_1-U3,LE19-197_1-A1,LE19-197_1-A2,LE19-197_1-A3,LE19-197_1-N1,LE19-197_1-N2,LE19-197_1-N3,LE19-197_1-U1,LE19-197_1-U3,Library_Class,MassDiff,molecularFormula,MQScore,MZErrorPPM,name,neutral M mass,NODE_TYPE,NPC#class,NPC#class Probability,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,number of spectra,p,p-corrected,parent mass,PCC-7806-A1,PCC-7806-N1,PCC-7806-U1,PCC7806-A2,PCC7806-A3,PCC7806-N2,PCC7806-N3,PCC7806-U2,PCC7806-U3,PI,precursor mass,precursorFormula,RTConsensus,RTMean,selected,shared name,SharedPeaks,significant,Smiles,SpectrumID,statistic,stats_significant,sum(precursor intensity),tags,Total peak area,UniqueFileSources
[M + H]+,N/A,M+H,Aerucyclamide A,Isolated,Massbank,http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005730700,FALSE,"1S/C24H34N6O4S2/c1-6-11(3)17-23-30-19(13(5)34-23)22(33)25-8-16-26-14(9-35-16)20(31)29-18(12(4)7-2)24-27-15(10-36-24)21(32)28-17/h9,11-13,15,17-19H,6-8,10H2,1-5H3,(H,25,33)(H,28,32)(H,29,31)/t11-,12-,13+,15+,17-,18+,19-/m0/s1",Hybrid FT,ESI,Positive,3,0.0007324220000000000,0.7772940000000000,1.36846,Massbank,22,CC[C@H](C)[C@@H]1NC(=O)[C@H]2CSC(=N2)[C@H](NC(=O)c3csc(CNC(=O)[C@H]4N=C1O[C@@H]4C)n3)[C@@H](C)CC,CCMSLIB00005730700,nan,,spentmedia,"7806,19197","N,U,A","2,1,3",spentmedia,,0,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Aldehydes; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",Carboxylic acids and derivatives,0.9883270859718320,Peptides,0.9883034229278560,Oligopeptides,0.9491350054740910,"Amino acids, peptides, and analogues",0.9623758792877200,Organic acids and derivatives,0.9973236322402950,93,-1,"Massbank: Aerucyclamide A|(1S,4S,7R,8S,18R)-4,18-bis[(2S)-butan-2-yl]-7-methyl-6-oxa-13,20-dithia-3,10,17,22,23,24-hexazatetracyclo[17.2.1.15,8.112,15]tetracosa-5(24),12(23),14,19(22)-tetraene-2,9,16-trione",Isolated,103.0,Massbank,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,612247.5377777780,0.0,185.48045555555600,531263.3026777780,491795.3777777780,1635120.7377777800,185307.984,0.0,0.0,978872.80241,516412.48996842100,307594.81,http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005730700,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""93"",""main.cluster index_upperinput"":""93""}",This Node is a Singleton,60_testrun_sirius_93,FALSE,"1S/C24H34N6O4S2/c1-6-11(3)17-23-30-19(13(5)34-23)22(33)25-8-16-26-14(9-35-16)20(31)29-18(12(4)7-2)24-27-15(10-36-24)21(32)28-17/h9,11-13,15,17-19H,6-8,10H2,1-5H3,(H,25,33)(H,28,32)(H,29,31)/t11-,12-,13+,15+,17-,18+,19-/m0/s1",Hybrid FT,ESI,Positive,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.637179741146813,-0.634976147033879,-0.637179741146813,-0.637179741146813,-0.637179741146813,3,0.0007324220000000000,C16H30N12O7S,0.7772940000000000,1.36846,93,0.0,Feature Node,Tripeptides,0.9351885914802550,Amino acids and Peptides,0.9134721755981450,Small peptides,0.9506740570068360,10,0.8152936,1.0,535.2153,0.929191116290047,2.71148332842113,1.16739037023895,0.4907718896306,0.626197596604537,2.12274982487417,1.88166182361428,0.411919597481818,1.12566619937416,Massbank,535.2153,C16H30N12O7S,1.4534,1.4534,FALSE,93,22,FALSE,CC[C@H](C)[C@@H]1NC(=O)[C@H]2CSC(=N2)[C@H](NC(=O)c3csc(CNC(=O)[C@H]4N=C1O[C@@H]4C)n3)[C@@H](C)CC,CCMSLIB00005730700,0.40841392,,1.47177559641E+07,nan,1635306,N/A
[M - H2O + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910","N,U,A","control,2,1,3",spentmedia,,0,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Purine nucleosides,0.9992237091064450,,,Purine nucleosides,0.9992237091064450,,,"Nucleosides, nucleotides, and analogues",0.9936017394065860,353,-1,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,2711606.8766666700,1159814.4222222200,1075347.0116666700,1555606.4227777800,1938856.3677777800,3970908.2333333300,1002725.43138,0.0,77204.972625,3076554.208,1965229.3666754400,1537065.05017,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""353"",""main.cluster index_upperinput"":""353""}",This Node is a Singleton,291_testrun_sirius_353,,,,,,-0.58239410314922,-0.729203634153632,-0.612009866957564,-0.719202590554314,0.19409296321735,-0.707424177362405,0.797889168180398,-0.551470111174964,-0.572495552734857,-0.64010017674741,-0.762289213607069,-0.772842900336684,-0.736636708693885,3.95761789354358,-0.681329171221237,-0.757521519803644,-0.66373113235609,-0.650720886814027,,,C10H15N5O5,,,353,0.0,Feature Node,Purine nucleos(t)ides,0.9698900580406190,Carbohydrates,0.995388388633728,Nucleosides,0.9864206314086910,30,0.03682467,1.0,268.1037,1.04723873447524,0.388915536048208,0.939300460546367,0.608392830594178,0.696887543026253,0.147704693844345,0.195289677903085,0.514723326179635,0.651318918108365,,268.1037,C10H13N5O4,3.3861,3.3861,FALSE,353,,FALSE,,,6.6031747,,5.61634468955E+07,,6206069,N/A
,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910,blank","blank,N,U,A","control,2,1,3,blank","blank,spentmedia",,0,,,,,,,,,,,,641,-1,,,45.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,14891.399822222200,11341.583344444400,64.65054000000000,7057.687706666670,6842.033577777780,17384.887222222200,1502.5746400000000,982721.6666666670,245680.41666666700,22723.500586,9091.93298105263,1685.9337700000000,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""641"",""main.cluster index_upperinput"":""641""}",This Node is a Singleton,,,,,,,-0.587880444207417,0.586631682753485,-0.0424692500551399,-0.393081399234735,2.19067836474863,-0.287402271657465,1.41408643795952,-0.0833228033948475,0.192573056569111,-0.312929477591472,-0.587880444207417,-0.587880444207417,-0.587880444207417,-0.587880444207417,-0.547601857147339,-0.587880444207417,-0.587880444207417,-0.587880444207417,,,,,,641,0.0,Feature Node,,,,,,,15,,,117.0741,-0.587880444207417,3.4591864897171,-0.587880444207417,-0.587880444207417,-0.587880444207417,1.38933130334101,0.664645942895984,-0.587880444207417,-0.587880444207417,,117.0741,,11.927,11.927,FALSE,641,,,,,,,3207285.08996,,28791,N/A
[M - H4O2 + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910","N,U,A","control,2,1,3",spentmedia,,0,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Amines; Primary amines; Secondary alkylarylamines; 1,2-diols; Aromatic alcohols; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.5433783531188970,Amino acids and derivatives,0.5681395530700680,Amino acids and derivatives,0.5681395530700680,"Amino acids, peptides, and analogues",0.6165816187858580,Organic acids and derivatives,0.9912505149841310,318,-1,,,63.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,113044.77466666700,351183.99385555600,34636.11988888890,137113.01663333300,173785.51355555600,38123.19111111110,225717.1616,0.0,103.957475,98.79646,133884.12837368400,155774.5993,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""318"",""main.cluster index_upperinput"":""318""}",This Node is a Singleton,257_testrun_sirius_318,,,,,,-0.47536217643486,0.328426337726751,3.13924478774804,2.71582433683686,-0.593429649950201,-0.591797062173331,-0.593429649950201,1.25906659630973,0.71710089681381,1.51985779808905,-0.323211226089397,-0.329638203518717,-0.217042904399337,-0.593429649950201,-0.593429649950201,-0.593429649950201,-0.444362110468237,-0.534863745736985,,,C9H13N5O5,,,318,0.0,Feature Node,pteridine alkaloids,0.9196022152900700,Alkaloids,0.9815950393676760,Pseudoalkaloids,0.8043985366821290,20,9.306737E-05,0.032108242812682900,236.0775,0.227859189921761,-0.593429649950201,-0.565450220164585,-0.291706815643114,-0.36454811703958,-0.593429649950201,-0.593429649950201,-0.550023523009915,-0.471936639166338,,236.0775,C9H9N5O3,2.8011,2.8011,FALSE,318,,TRUE,,,18.564373,,3815905.5736,,423943,N/A
[M - H2O + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910,blank","blank,N,U,A","control,2,1,3,blank","blank,spentmedia",,0,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",Carboxylic acids and derivatives,0.9999998807907100,Peptides,0.9993240833282470,Dipeptides,0.9908941984176640,"Amino acids, peptides, and analogues",0.9999672174453740,Organic acids and derivatives,1.0,780,61,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,66422.08978777780,3797.919488888890,276.70834333333300,61732.388044444400,75037.64911111110,199117.4991111110,9830.887500000000,1071.4209,267.855225,167584.372545,64165.934824210500,5457.654204,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""780"",""main.cluster index_upperinput"":""780""}",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=36567cda770c411aa0815b3fa7203a3e&show=true,611_testrun_sirius_780,,,,,,-0.440258151558034,-0.440258151558034,-0.440258151558034,-0.440258151558034,-0.347271029177702,-0.440258151558034,-0.256977510289705,-0.440258151558034,-0.406573837696391,-0.440258151558034,-0.430535532418951,-0.440258151558034,-0.440258151558034,-0.42595526031484,-0.440258151558034,-0.440258151558034,-0.432290641114219,-0.440258151558034,,,C10H20N2O6,,,780,0.0,Feature Node,Dipeptides,0.995434582233429,Amino acids and Peptides,0.9996148347854610,Small peptides,0.9999898672103880,16,0.60706574,1.0,247.1286,0.115615823864357,2.81112958375034,-0.275666070555975,-0.130637704709279,0.085290059710856,2.321079980525,3.19642496009879,-0.299246034281063,-0.241288968694803,,247.1286,C10H18N2O5,16.431,16.431,FALSE,780,,FALSE,,,0.99823636,,1831943.4051900000,,203192,N/A
[M + H3N + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910","N,U,A","control,2,1,3",spentmedia,,0,Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Fatty Acyls,0.9983586668968200,Long-chain fatty acids,0.6656683683395390,Long-chain fatty acids,0.6656683683395390,Fatty acids and conjugates,0.9892250895500180,Lipids and lipid-like molecules,0.9984570741653440,83,4,,,108.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,301799.56111111100,247419.93277777800,368228.87166666700,313418.8911111110,334630.0522222220,334199.7,405017.06800000000,0.0,5956.63375,93461.6125,300370.1686842110,358767.627,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""83"",""main.cluster index_upperinput"":""83""}",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=36567cda770c411aa0815b3fa7203a3e&show=true,51_testrun_sirius_83,,,,,,1.27590387701845,1.29351978839784,0.959567217508843,-0.231552546008502,-1.20259337683841,-1.32946511214638,-1.13087715361474,0.089319664003306,-0.0437730247572624,-0.421081374483533,0.830166259480273,0.634957450487228,1.69631995232334,-0.382168029323747,-1.13682279500301,-1.08315783404993,-0.398503140794124,0.216551635273178,,,C20H34O2,,,83,0.0,Feature Node,Unsaturated fatty acids,0.969660222530365,Fatty acids,0.9975826740264890,Fatty Acids and Conjugates,0.86964350938797,28,1.2920056E-04,0.04457419381651560,324.2895,1.3487417760945,-1.30328341782062,-0.163684748733149,1.05717314209241,1.50798521119852,-1.34822669585895,-1.20167139725626,-0.456167416066432,0.922822088877155,,324.2895,C20H37NO2,1.4473,1.4473,FALSE,83,,TRUE,,,17.908289,,8572463.075,,949848,N/A
[M + H3N + H]+,N/A,[M+H]+,Arginine,Isolated,Massbank,http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000221713,FALSE,"1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)",LC-ESI-QTOF,ESI,Positive,3,0.0009918210000000000,0.948741,5.66367,Putative Massbank Match,6,C(CC(C(=O)O)N)CN=C(N)N,CCMSLIB00000221713,nan,50.0,"control,spentmedia","control,7806,19197,1910,blank","blank,N,U,A","control,2,1,3,blank","blank,spentmedia",[M+NH4]+,0,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.9998063445091250,Amino acids and derivatives,0.9994391798973080,Alpha amino acids and derivatives,0.9983670115470890,"Amino acids, peptides, and analogues",0.9994636178016660,Organic acids and derivatives,0.9998056292533880,805,49,Massbank:PB000419 Arginine|2-amino-5-(diaminomethylideneamino)pentanoic acid,Isolated,20.0,Massbank,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,21708.13221111110,5642.262177777780,18358.84561111110,5919.340188888890,6767.802944444450,10394.167555555600,3740.57588,8802525.333333330,2200631.3333333300,25067.84899,10861.665898245600,2147.32294,http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000221713,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""805"",""main.cluster index_upperinput"":""805""}",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=36567cda770c411aa0815b3fa7203a3e&show=true,635_testrun_sirius_805,FALSE,"1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)",LC-ESI-QTOF,ESI,Positive,-0.224432112526691,-0.21023228787669,-0.0700695035418391,-0.344549154559926,0.0134230409192439,-0.26288336138348,-0.130809244944905,-0.237587825175033,-0.174996972561447,-0.309998139563147,-0.344549154559926,-0.304075033248653,0.404212640069475,5.01198934164335,-0.228557661989683,-0.32373782906006,-0.291872666184714,-0.30511091425934,3,0.0009918210000000000,C6H11N3O2,0.948741,5.66367,805,157.08509000000000,Ion Identity Node,Aminoacids,0.9726118445396420,Amino acids and Peptides,0.993963897228241,Small peptides,0.9960583448410030,23,,,175.119,-0.204374785692279,0.254860082649618,-0.344549154559926,-0.344549154559926,-0.344549154559926,-0.0356690320145622,0.0123477686482382,-0.315130576547844,-0.344549154559926,Putative Massbank Match,175.119,C6H14N4O2,18.0659,18.0659,FALSE,805,6,,C(CC(C(=O)O)N)CN=C(N)N,CCMSLIB00000221713,,,2.67171334781E+07,nan,34395,N/A
[M + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,19197,1910,blank","blank,N,A","control,2,1,3,blank","blank,spentmedia",,0,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Purinones; Diazines; Imidazopyrimidines; Amines; 6-aminopurines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Imidazopyrimidines,0.9999773502349850,6-aminopurines,0.5317046642303470,6-aminopurines,0.5317046642303470,Purines and purine derivatives,0.9963906407356260,Organoheterocyclic compounds,0.9999998807907100,501,-1,,,,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,75093.52888888890,24572.009333333300,1080.8687333333300,89527.61562222220,108290.76133333300,247259.02777777800,852.6033000000000,159.18512,39.79628,244768.11196,86182.70710877190,0.0,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""501"",""main.cluster index_upperinput"":""501""}",This Node is a Singleton,410_testrun_sirius_501,,,,,,-0.407593225934685,-0.407593225934685,-0.407593225934685,-0.335084183075787,0.213791339570854,-0.221676454254007,0.182094864771477,-0.407593225934685,-0.407593225934685,-0.407593225934685,-0.407593225934685,-0.407593225934685,-0.407593225934685,-0.407593225934685,-0.373782293164393,-0.385004246203272,-0.407593225934685,-0.407593225934685,,,C5H5N5O,,,501,0.0,Feature Node,Purine alkaloids,0.9475591778755190,Alkaloids,0.9977705478668210,Pseudoalkaloids,0.9181180596351620,10,3.1929897E-04,0.1101581439434090,152.0566,-0.407593225934685,2.21294572068561,-0.407593225934685,-0.407593225934685,-0.407593225934685,2.61985032895237,3.42354298954148,-0.407593225934685,-0.407593225934685,,152.0566,C5H5N5O,7.9815,7.9815,FALSE,501,,FALSE,,,16.098766,,2456684.70796,,272911,N/A
[M - H2O + H]+,N/A,,,,,,,,,,,,,,,,,,,,,"control,spentmedia","control,7806,1910,blank","blank,N","control,2,1,3,blank","blank,spentmedia",,0,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Sulfonyls; Secondary carboxylic acid amides; Dialkylamines; Trialkylamines; Amines; Secondary amines; Tertiary amines; Alkanolamines; Organic disulfides; Alkanesulfonic acids and derivatives; Sulfenyl compounds; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Amino acids; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Carboxylic acids and derivatives,0.29736828804016100,Amino acids and derivatives,0.6411097049713140,Amino acids,0.5267786979675290,"Amino acids, peptides, and analogues",0.6005028486251830,Organic acids and derivatives,0.9990352392196660,823,6,,,20.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,1161.3761111111100,149.51066666666700,0.0,541.737,338.8817,1892.4841444444400,0.0,392707.35,98176.8375,1837.7953300000000,644.8404666666670,0.0,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""823"",""main.cluster index_upperinput"":""823""}",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=36567cda770c411aa0815b3fa7203a3e&show=true,649_testrun_sirius_823,,,,,,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,0.778344053941498,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,-0.354573615008828,,,C15H37N3O8S2,,,823,0.0,Feature Node,Polyamines,0.8906698226928710,Alkaloids,0.9916577935218810,Ornithine alkaloids,0.9708994626998900,6,,,434.1983,-0.354573615008828,4.31254820206459,-0.354573615008828,-0.354573615008828,-0.354573615008828,1.85581868076546,1.2084822084315,-0.354573615008828,-0.354573615008828,,434.1983,C15H35N3O7S2,18.1464,18.1464,FALSE,823,,,,,,,1196500.0033,,2041,N/A
[M + H]+,N/A,,,,,,,,,,,,,,,,,,,,2.0,"control,spentmedia","control,7806,19197,1910","N,U,A","control,2,1,3",spentmedia,[M+H]+,0,Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Very long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Fatty Acyls,0.999259889125824,Very long-chain fatty acids,0.8393962383270260,Very long-chain fatty acids,0.8393962383270260,Fatty acids and conjugates,0.9841630458831790,Lipids and lipid-like molecules,0.9993661046028140,74,4,,,95.0,,N/A,,0.0,0.0,0.0,0.0,0.0,0.0,117113.16033333300,92766.13111111110,141250.95533333300,112898.49822222200,121600.85566666700,117595.42777777800,142516.68054,0.0,2581.1641,49760.4744,111216.66512982500,125206.5735,,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=36567cda770c411aa0815b3fa7203a3e&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""74"",""main.cluster index_upperinput"":""74""}",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=36567cda770c411aa0815b3fa7203a3e&show=true,43_testrun_sirius_74,,,,,,1.3345887966382,1.20980952785515,0.854830870754956,-0.330655117058703,-1.0347034562959,-1.40810300826136,-0.901043156628676,0.0773808331204575,-0.184707155991777,-0.582727917205949,1.09635756968944,0.723667534173179,1.76366663384397,0.228943818328067,-1.04111527675398,-1.12079772312421,-0.360961862842033,0.0942805572805568,,,C22H38O2,,,74,334.28692,Ion Identity Node,Unsaturated fatty acids,0.9898533225059510,Fatty acids,0.9981207251548770,Fatty Acids and Conjugates,0.8948512077331540,29,1.972844E-04,0.06806311932450630,335.2942,1.3272825809768,-1.33042164024095,-0.301686021691256,0.962478094608756,1.36164208155417,-1.42875797810451,-1.27717899334669,-0.637639119695167,0.90556952841745,,335.2942,C22H38O2,1.4363,1.4363,FALSE,74,,FALSE,,,17.061728,,3174837.284400000,,351612,N/A
